id,truncated,total connections,actual connections,appearance count,correct appearances,incorrect appearances
8044,False,46,47,15,0,15
8045,False,21,22,33,5,28
8046,False,64,65,89,5,84
8047,False,16,17,5,0,5
8048,False,24,25,23,0,23
8049,False,35,36,39,4,35
8050,False,30,31,5,0,5
8051,False,51,52,45,0,45
8052,False,23,24,10,0,10
8053,False,27,28,8,0,8
8054,False,29,30,38,0,38
8055,False,14,15,6,0,6
8056,False,20,21,12,0,12
8057,False,26,27,17,0,17
8058,False,54,55,36,0,36
8059,False,20,21,12,0,12
8060,False,7,8,3,0,3
8061,False,23,24,39,0,39
8062,False,43,44,27,0,27
8063,False,20,21,4,0,4
8064,False,11,12,4,0,4
8065,False,29,30,19,0,19
8066,False,37,38,34,0,34
8067,False,51,52,54,0,54
8068,False,57,58,27,0,27
8069,False,23,24,19,0,19
8070,False,44,45,28,0,28
8071,False,8,9,27,0,27
8072,False,8,9,5,1,4
8073,False,32,33,62,0,62
8074,False,24,25,15,0,15
8075,False,27,28,98,0,98
8076,False,21,22,37,0,37
8077,False,4,5,5,0,5
8078,False,15,16,4,0,4
8079,False,27,28,77,0,77
8080,False,28,29,38,0,38
8081,False,20,21,33,0,33
8082,False,16,17,8,3,5
8083,False,36,37,9,0,9
8084,False,43,44,76,0,76
8085,False,64,65,43,1,42
8086,False,23,24,50,0,50
8087,False,13,14,12,0,12
8088,False,104,105,61,0,61
8089,False,12,13,11,0,11
8090,False,19,20,9,0,9
8091,False,49,50,46,0,46
8092,False,14,15,62,0,62
8093,False,8,9,1,0,1
8094,False,24,25,30,0,30
8095,False,59,60,73,2,71
8096,False,65,66,68,2,66
8097,False,46,47,28,1,27
8098,False,50,51,44,0,44
8099,False,20,21,16,0,16
8100,False,15,16,7,1,6
8101,False,13,14,28,0,28
8102,False,25,26,16,0,16
8103,False,46,47,38,0,38
8104,False,21,22,9,0,9
8105,False,11,12,7,0,7
8106,False,11,12,6,0,6
8107,False,27,28,22,0,22
8108,False,14,15,28,2,26
8109,False,19,20,6,0,6
8110,False,41,42,27,0,27
8111,False,20,21,9,0,9
8112,False,22,23,7,0,7
8113,False,13,14,13,0,13
8114,False,40,41,30,0,30
8115,False,19,20,8,0,8
8116,False,6,7,5,0,5
8117,False,20,21,15,0,15
8118,False,40,41,75,1,74
8119,False,64,65,51,0,51
8120,False,28,29,76,1,75
8121,False,11,12,30,12,18
8122,False,50,51,60,1,59
8123,False,11,12,10,1,9
8124,False,17,18,31,2,29
8125,False,34,35,59,0,59
8126,False,16,17,8,0,8
8127,False,10,11,1,0,1
8128,False,40,41,38,0,38
8129,False,37,38,28,2,26
8130,False,21,22,9,0,9
8131,False,30,31,16,0,16
8132,False,49,50,47,1,46
8133,False,22,23,50,0,50
8134,False,16,17,1,0,1
8135,False,26,27,40,1,39
8136,False,28,29,9,0,9
8137,False,12,13,51,0,51
8138,False,4,5,10,0,10
8139,False,25,26,23,0,23
8140,False,4,5,5,0,5
8141,False,37,38,83,2,81
8142,False,3,4,26,0,26
8143,False,11,12,19,1,18
8144,False,44,45,56,0,56
8145,False,57,58,24,0,24
8146,False,9,10,26,9,17
8147,False,18,19,21,0,21
8148,False,38,39,25,0,25
8149,False,19,20,42,1,41
8150,False,26,27,5,0,5
8151,False,25,26,23,0,23
8152,False,65,66,37,1,36
8153,False,18,19,15,0,15
8154,False,32,33,26,0,26
8155,False,31,32,18,0,18
8156,False,25,26,14,0,14
8157,False,30,31,16,0,16
8158,False,12,13,6,0,6
8159,False,51,52,23,0,23
8160,False,46,47,49,1,48
8161,False,21,22,32,0,32
8162,False,19,20,58,0,58
8163,False,18,19,0,0,0
8164,False,34,35,36,0,36
8165,False,13,14,9,0,9
8166,False,107,108,67,2,65
8167,False,33,34,19,0,19
8168,False,6,7,1,1,0
8169,False,10,11,39,1,38
8170,False,55,56,50,2,48
8171,False,23,24,7,0,7
8172,False,37,38,26,0,26
8173,False,18,19,16,0,16
8174,False,12,13,22,7,15
8175,False,21,22,6,0,6
8176,False,9,10,3,2,1
8177,False,32,33,13,0,13
8178,False,34,35,59,2,57
8179,False,46,47,35,0,35
8180,False,43,44,32,0,32
8181,False,28,29,37,0,37
8182,False,27,28,16,0,16
8183,False,12,13,1,0,1
8184,False,19,20,12,0,12
8185,False,4,5,4,0,4
8186,False,14,15,5,0,5
8187,False,19,20,41,1,40
8188,False,61,62,46,1,45
8189,False,34,35,49,2,47
8190,False,5,6,2,0,2
8191,False,15,16,42,0,42
8192,False,54,55,27,0,27
8193,False,10,11,17,1,16
8194,False,25,26,55,0,55
8195,False,42,43,48,0,48
8196,False,9,10,4,0,4
8197,False,36,37,25,1,24
8198,False,32,33,54,2,52
8199,False,34,35,22,0,22
8200,False,31,32,29,0,29
8201,False,16,17,10,0,10
8202,False,4,5,2,0,2
8203,False,22,23,8,0,8
8204,False,61,62,75,1,74
8205,False,42,43,56,2,54
8206,False,30,31,22,0,22
8207,False,56,57,57,1,56
8208,False,13,14,0,0,0
8209,False,19,20,10,0,10
8210,False,40,41,53,4,49
8211,False,92,93,76,0,76
8212,False,60,61,58,2,56
8213,False,28,29,11,0,11
8214,False,6,7,8,0,8
8215,False,24,25,13,0,13
8216,False,44,45,24,0,24
8217,False,36,37,35,2,33
8218,False,20,21,29,1,28
8219,False,16,17,5,0,5
8220,False,29,30,19,0,19
8221,False,77,78,50,0,50
8222,False,34,35,26,1,25
8223,False,5,6,1,0,1
8224,False,24,25,14,0,14
8225,False,12,13,23,9,14
8226,False,24,25,10,0,10
8227,False,32,33,9,0,9
8228,False,15,16,34,0,34
8229,False,36,37,25,0,25
8230,False,25,26,23,1,22
8231,False,11,12,8,0,8
8232,False,27,28,30,5,25
8233,False,14,15,5,1,4
8234,False,15,16,32,0,32
8235,False,4,5,3,0,3
8236,False,12,13,3,1,2
8237,False,39,40,6,0,6
8238,False,27,28,20,0,20
8239,False,5,6,8,0,8
8240,False,24,25,18,0,18
8241,False,65,66,29,0,29
8242,False,9,10,2,0,2
8243,False,22,23,8,0,8
8244,False,27,28,17,0,17
8245,False,19,20,12,0,12
8246,False,27,28,13,0,13
8247,False,12,13,3,0,3
8248,False,24,25,18,1,17
8249,False,28,29,38,1,37
8250,False,24,25,21,0,21
8251,False,17,18,15,0,15
8252,False,9,10,12,0,12
8253,False,28,29,17,1,16
8254,False,52,53,25,0,25
8255,False,40,41,33,0,33
8256,False,19,20,9,0,9
8257,False,27,28,11,0,11
8258,False,19,20,13,0,13
8259,False,21,22,40,0,40
8260,False,24,25,8,0,8
8261,False,5,6,5,0,5
8262,False,7,8,6,0,6
8263,False,36,37,29,0,29
8264,False,32,33,87,0,87
8265,False,48,49,79,1,78
8266,False,10,11,47,0,47
8267,False,5,6,0,0,0
8268,False,7,8,6,0,6
8269,False,9,10,26,0,26
8270,False,2,3,2,0,2
8271,False,12,13,8,3,5
8272,False,37,38,15,0,15
8273,False,14,15,38,0,38
8274,False,12,13,14,0,14
8275,False,25,26,45,0,45
8276,False,30,31,38,0,38
8277,False,38,39,39,0,39
8278,False,37,38,15,0,15
8279,False,35,36,31,2,29
8280,False,14,15,16,0,16
8281,False,28,29,27,0,27
8282,False,1,2,0,0,0
8283,False,47,48,27,0,27
8284,False,13,14,11,0,11
8285,False,8,9,3,0,3
8286,False,32,33,17,1,16
8287,False,50,51,38,0,38
8288,False,21,22,9,0,9
8289,False,30,31,16,0,16
8290,False,11,12,10,0,10
8291,False,74,75,41,0,41
8292,False,27,28,15,3,12
8293,False,13,14,10,0,10
8294,False,27,28,34,0,34
8295,False,74,75,58,1,57
8296,False,46,47,25,1,24
8297,False,19,20,33,0,33
8298,False,28,29,15,0,15
8299,False,32,33,38,0,38
8300,False,40,41,28,0,28
8301,False,53,54,45,0,45
8302,False,75,76,46,1,45
8303,False,8,9,33,0,33
8304,False,31,32,35,2,33
8305,False,32,33,12,0,12
8306,False,24,25,16,2,14
8307,False,27,28,22,1,21
8308,False,28,29,41,0,41
8309,False,63,64,51,2,49
8310,False,19,20,6,0,6
8311,False,35,36,40,0,40
8312,False,11,12,31,0,31
8313,False,15,16,30,2,28
8314,False,88,89,39,3,36
8315,False,36,37,19,6,13
8316,False,50,51,59,0,59
8317,False,40,41,39,0,39
8318,False,33,34,69,0,69
8319,False,19,20,30,0,30
8320,False,31,32,23,0,23
8321,False,26,27,17,0,17
8322,False,5,6,28,0,28
8323,False,46,47,45,0,45
8324,False,22,23,16,0,16
8325,False,10,11,6,0,6
8326,False,43,44,45,1,44
8327,False,14,15,13,5,8
8328,False,31,32,29,1,28
8329,False,25,26,41,0,41
8330,False,34,35,38,0,38
8331,False,10,11,31,1,30
8332,False,5,6,5,0,5
8333,False,62,63,76,0,76
8334,False,61,62,50,1,49
8335,False,18,19,13,0,13
8336,False,30,31,42,0,42
8337,False,24,25,67,2,65
8338,False,34,35,25,0,25
8339,False,15,16,40,3,37
8340,False,34,35,15,0,15
8341,False,48,49,19,0,19
8342,False,16,17,35,0,35
8343,False,8,9,10,0,10
8344,False,3,4,1,0,1
8345,False,8,9,48,2,46
8346,False,19,20,38,1,37
8347,False,35,36,27,0,27
8348,False,12,13,1,0,1
8349,False,15,16,38,0,38
8350,False,11,12,24,0,24
8351,False,5,6,25,0,25
8352,False,22,23,51,1,50
8353,False,12,13,19,0,19
8354,False,27,28,35,0,35
8355,False,27,28,34,0,34
8356,False,14,15,17,0,17
8357,False,20,21,24,0,24
8358,False,13,14,7,0,7
8359,False,35,36,63,2,61
8360,False,14,15,16,0,16
8361,False,22,23,15,0,15
8362,False,15,16,8,0,8
8363,False,15,16,36,0,36
8364,False,19,20,41,0,41
8365,False,19,20,16,0,16
8366,False,40,41,29,1,28
8367,False,47,48,15,0,15
8368,False,4,5,7,1,6
8369,False,11,12,7,3,4
8370,False,15,16,10,0,10
8371,False,20,21,11,0,11
8372,False,5,6,0,0,0
8373,False,41,42,27,0,27
8374,False,12,13,13,0,13
8375,False,15,16,37,0,37
8376,False,4,5,2,0,2
8377,False,29,30,17,0,17
8378,False,42,43,47,5,42
8379,False,26,27,26,0,26
8380,False,24,25,40,0,40
8381,False,41,42,44,1,43
8382,False,34,35,36,0,36
8383,False,14,15,35,1,34
8384,False,27,28,13,0,13
8385,False,40,41,22,0,22
8386,False,37,38,77,0,77
8387,False,7,8,1,0,1
8388,False,22,23,17,0,17
8389,False,30,31,34,2,32
8390,False,25,26,11,0,11
8391,False,33,34,38,0,38
8392,False,11,12,3,2,1
8393,False,2,3,5,1,4
8394,False,19,20,4,1,3
8395,False,43,44,21,0,21
8396,False,7,8,1,0,1
8397,False,3,4,1,0,1
8398,False,38,39,48,1,47
8399,False,19,20,26,2,24
8400,False,35,36,16,0,16
8401,False,14,15,28,0,28
8402,False,99,100,83,0,83
8403,False,45,46,17,1,16
8404,False,25,26,19,0,19
8405,False,35,36,17,1,16
8406,False,23,24,10,0,10
8407,False,10,11,29,0,29
8408,False,53,54,26,0,26
8409,False,17,18,29,0,29
8410,False,14,15,7,0,7
8411,False,27,28,39,0,39
8412,False,41,42,36,0,36
8413,False,46,47,55,0,55
8414,False,68,69,51,0,51
8415,False,32,33,66,0,66
8416,False,17,18,12,0,12
8417,False,8,9,24,0,24
8418,False,19,20,9,0,9
8419,False,8,9,6,4,2
8420,False,19,20,21,0,21
8421,False,26,27,18,0,18
8422,False,26,27,30,0,30
8423,False,15,16,31,0,31
8424,False,16,17,2,0,2
8425,False,59,60,82,1,81
8426,False,49,50,28,0,28
8427,False,45,46,55,0,55
8428,False,7,8,5,0,5
8429,False,36,37,16,0,16
8430,False,25,26,22,0,22
8431,False,8,9,1,1,0
8432,False,36,37,53,0,53
8433,False,24,25,6,1,5
8434,False,15,16,38,3,35
8435,False,31,32,25,0,25
8436,False,27,28,21,0,21
8437,False,58,59,124,0,124
8438,False,17,18,12,0,12
8439,False,27,28,55,3,52
8440,False,21,22,17,0,17
8441,False,11,12,10,0,10
8442,False,46,47,57,0,57
8443,False,33,34,39,1,38
8444,False,27,28,11,1,10
8445,False,9,10,11,5,6
8446,False,10,11,12,0,12
8447,False,12,13,3,0,3
8448,False,13,14,13,0,13
8449,False,22,23,16,0,16
8450,False,23,24,16,0,16
8451,False,25,26,16,0,16
8452,False,46,47,31,1,30
8453,False,11,12,12,0,12
8454,False,32,33,65,1,64
8455,False,41,42,19,0,19
8456,False,32,33,96,2,94
8457,False,37,38,26,0,26
8458,False,18,19,74,2,72
8459,False,19,20,29,0,29
8460,False,58,59,42,0,42
8461,False,58,59,68,3,65
8462,False,41,42,35,1,34
8463,False,45,46,53,0,53
8464,False,13,14,9,0,9
8465,False,25,26,8,0,8
8466,False,32,33,26,0,26
8467,False,48,49,30,1,29
8468,False,17,18,10,0,10
8469,False,12,13,2,2,0
8470,False,17,18,13,0,13
8471,False,28,29,15,1,14
8472,False,16,17,4,0,4
8473,False,19,20,18,0,18
8474,False,34,35,48,2,46
8475,False,22,23,4,0,4
8476,False,9,10,3,0,3
8477,False,10,11,5,0,5
8478,False,7,8,6,0,6
8479,False,23,24,29,0,29
8480,False,9,10,6,0,6
8481,False,7,8,3,0,3
8482,False,21,22,16,0,16
8483,False,45,46,34,0,34
8484,False,9,10,12,0,12
8485,False,46,47,45,1,44
8486,False,55,56,95,2,93
8487,False,14,15,11,0,11
8488,False,35,36,58,0,58
8489,False,30,31,26,1,25
8490,False,58,59,51,1,50
8491,False,40,41,21,0,21
8492,False,18,19,18,0,18
8493,False,23,24,17,0,17
8494,False,50,51,18,0,18
8495,False,25,26,43,0,43
8496,False,36,37,36,0,36
8497,False,6,7,5,0,5
8498,False,18,19,20,2,18
8499,False,20,21,27,3,24
8500,False,10,11,3,0,3
8501,False,13,14,52,0,52
8502,False,36,37,15,0,15
8503,False,29,30,11,0,11
8504,False,53,54,43,1,42
8505,False,16,17,12,0,12
8506,False,63,64,36,0,36
8507,False,35,36,28,3,25
8508,False,45,46,31,1,30
8509,False,29,30,18,0,18
8510,False,19,20,16,0,16
8511,False,23,24,34,0,34
8512,False,36,37,14,0,14
8513,False,72,73,90,17,73
8514,False,97,98,128,0,128
8515,False,31,32,17,0,17
8516,False,18,19,9,0,9
8517,False,38,39,28,0,28
8518,False,25,26,20,0,20
8519,False,29,30,13,0,13
8520,False,66,67,71,0,71
8521,False,16,17,52,0,52
8522,False,31,32,20,0,20
8523,False,23,24,23,0,23
8524,False,30,31,16,0,16
8525,False,11,12,6,0,6
8526,False,31,32,23,1,22
8527,False,27,28,31,0,31
8528,False,11,12,3,1,2
8529,False,12,13,44,1,43
8530,False,10,11,25,0,25
8531,False,4,5,5,0,5
8532,False,18,19,10,0,10
8533,False,30,31,14,0,14
8534,False,32,33,19,0,19
8535,False,23,24,13,0,13
8536,False,13,14,32,0,32
8537,False,17,18,18,0,18
8538,False,10,11,8,0,8
8539,False,11,12,7,0,7
8540,False,31,32,45,2,43
8541,False,9,10,5,0,5
8542,False,2,3,5,0,5
8543,False,22,23,92,0,92
8544,False,12,13,9,0,9
8545,False,13,14,5,1,4
8546,False,23,24,14,0,14
8547,False,13,14,3,1,2
8548,False,32,33,17,0,17
8549,False,7,8,2,0,2
8550,False,24,25,35,0,35
8551,False,25,26,34,0,34
8552,False,35,36,13,0,13
8553,False,49,50,66,4,62
8554,False,10,11,3,0,3
8555,False,9,10,10,0,10
8556,False,38,39,37,0,37
8557,False,13,14,2,1,1
8558,False,30,31,45,2,43
8559,False,1,2,12,0,12
8560,False,36,37,20,0,20
8561,False,59,60,26,2,24
8562,False,25,26,29,0,29
8563,False,10,11,11,0,11
8564,False,19,20,37,5,32
8565,False,16,17,36,0,36
8566,False,7,8,6,0,6
8567,False,27,28,24,1,23
8568,False,11,12,33,1,32
8569,False,16,17,36,1,35
8570,False,32,33,38,0,38
8571,False,28,29,45,1,44
8572,False,28,29,15,0,15
8573,False,8,9,34,2,32
8574,False,12,13,56,3,53
8575,False,12,13,9,1,8
8576,False,13,14,55,0,55
8577,False,19,20,10,0,10
8578,False,28,29,38,1,37
8579,False,21,22,27,1,26
8580,False,30,31,78,0,78
8581,False,18,19,2,0,2
8582,False,7,8,1,1,0
8583,False,17,18,53,0,53
8584,False,31,32,14,0,14
8585,False,25,26,6,0,6
8586,False,4,5,1,0,1
8587,False,13,14,8,0,8
8588,False,33,34,18,0,18
8589,False,29,30,44,0,44
8590,False,3,4,0,0,0
8591,False,64,65,39,1,38
8592,False,23,24,29,1,28
8593,False,44,45,55,10,45
8594,False,28,29,47,1,46
8595,False,35,36,12,0,12
8596,False,20,21,63,0,63
8597,False,14,15,12,0,12
8598,False,9,10,4,0,4
8599,False,22,23,22,0,22
8600,False,16,17,10,0,10
8601,False,43,44,49,1,48
8602,False,3,4,7,0,7
8603,False,10,11,5,0,5
8604,False,9,10,6,0,6
8605,False,27,28,32,1,31
8606,False,20,21,7,0,7
8607,False,31,32,28,0,28
8608,False,30,31,21,0,21
8609,False,38,39,54,0,54
8610,False,11,12,13,0,13
8611,False,42,43,37,0,37
8612,False,52,53,23,1,22
8613,False,10,11,4,0,4
8614,False,25,26,90,0,90
8615,False,36,37,19,1,18
8616,False,16,17,13,0,13
8617,False,111,112,109,14,95
8618,False,17,18,33,0,33
8619,False,79,80,71,0,71
8620,False,17,18,10,2,8
8621,False,19,20,16,0,16
8622,False,40,41,20,0,20
8623,False,50,51,54,14,40
8624,False,16,17,5,0,5
8625,False,6,7,6,0,6
8626,False,13,14,26,0,26
8627,False,50,51,60,0,60
8628,False,10,11,2,0,2
8629,False,25,26,20,0,20
8630,False,44,45,53,0,53
8631,False,9,10,15,2,13
8632,False,7,8,9,0,9
8633,False,10,11,3,0,3
8634,False,32,33,5,0,5
8635,False,15,16,8,3,5
8636,False,39,40,27,0,27
8637,False,17,18,23,0,23
8638,False,8,9,8,0,8
8639,False,11,12,8,0,8
8640,False,13,14,19,0,19
8641,False,7,8,35,0,35
8642,False,42,43,33,1,32
8643,False,26,27,43,1,42
8644,False,6,7,2,0,2
8645,False,24,25,12,0,12
8646,False,54,55,33,0,33
8647,False,22,23,9,0,9
8648,False,50,51,38,2,36
8649,False,20,21,51,3,48
8650,False,25,26,22,0,22
8651,False,26,27,9,0,9
8652,False,21,22,33,0,33
8653,False,4,5,4,0,4
8654,False,34,35,19,0,19
8655,False,11,12,27,0,27
8656,False,2,3,2,0,2
8657,False,14,15,55,2,53
8658,False,30,31,68,0,68
8659,False,23,24,33,0,33
8660,False,7,8,7,0,7
8661,False,11,12,6,0,6
8662,False,36,37,70,2,68
8663,False,28,29,22,0,22
8664,False,31,32,16,0,16
8665,False,10,11,43,1,42
8666,False,13,14,9,3,6
8667,False,9,10,9,0,9
8668,False,19,20,28,0,28
8669,False,27,28,11,0,11
8670,False,29,30,15,0,15
8671,False,38,39,43,1,42
8672,False,16,17,26,1,25
8673,False,4,5,0,0,0
8674,False,10,11,0,0,0
8675,False,7,8,1,0,1
8676,False,43,44,45,0,45
8677,False,39,40,48,0,48
8678,False,52,53,19,0,19
8679,False,58,59,54,0,54
8680,False,22,23,37,0,37
8681,False,14,15,6,1,5
8682,False,19,20,53,0,53
8683,False,28,29,17,0,17
8684,False,12,13,6,0,6
8685,False,64,65,62,0,62
8686,False,33,34,38,2,36
8687,False,63,64,39,0,39
8688,False,74,75,62,0,62
8689,False,18,19,44,1,43
8690,False,13,14,34,0,34
8691,False,10,11,10,0,10
8692,False,25,26,17,0,17
8693,False,31,32,36,0,36
8694,False,21,22,86,0,86
8695,False,21,22,7,0,7
8696,False,9,10,4,0,4
8697,False,16,17,19,0,19
8698,False,32,33,19,1,18
8699,False,37,38,55,0,55
8700,False,25,26,34,0,34
8701,False,9,10,11,0,11
8702,False,15,16,8,0,8
8703,False,15,16,21,0,21
8704,False,11,12,6,1,5
8705,False,26,27,29,0,29
8706,False,35,36,19,2,17
8707,False,25,26,51,0,51
8708,False,34,35,32,2,30
8709,False,7,8,8,0,8
8710,False,14,15,10,1,9
8711,False,8,9,7,0,7
8712,False,18,19,14,0,14
8713,False,21,22,17,0,17
8714,False,24,25,26,0,26
8715,False,39,40,14,0,14
8716,False,43,44,40,1,39
8717,False,11,12,12,1,11
8718,False,13,14,54,0,54
8719,False,7,8,11,0,11
8720,False,35,36,45,0,45
8721,False,50,51,83,0,83
8722,False,18,19,13,0,13
8723,False,63,64,57,0,57
8724,False,5,6,8,0,8
8725,False,2,3,2,0,2
8726,False,49,50,0,0,0
8727,False,27,28,14,0,14
8728,False,48,49,46,0,46
8729,False,48,49,25,1,24
8730,False,13,14,6,0,6
8731,False,8,9,16,0,16
8732,False,38,39,82,2,80
8733,False,10,11,3,0,3
8734,False,38,39,19,0,19
8735,False,13,14,17,0,17
8736,False,10,11,25,0,25
8737,False,33,34,43,0,43
8738,False,48,49,43,2,41
8739,False,15,16,29,0,29
8740,False,10,11,2,1,1
8741,False,17,18,16,0,16
8742,False,17,18,9,0,9
8743,False,14,15,8,0,8
8744,False,8,9,5,0,5
8745,False,23,24,15,1,14
8746,False,25,26,37,0,37
8747,False,31,32,18,0,18
8748,False,5,6,5,1,4
8749,False,18,19,13,0,13
8750,False,26,27,14,0,14
8751,False,30,31,20,0,20
8752,False,26,27,76,0,76
8753,False,9,10,2,0,2
8754,False,52,53,51,0,51
8755,False,24,25,14,0,14
8756,False,39,40,44,1,43
8757,False,11,12,37,0,37
8758,False,30,31,23,3,20
8759,False,66,67,38,7,31
8760,False,14,15,6,0,6
8761,False,7,8,4,0,4
8762,False,19,20,8,0,8
8763,False,18,19,14,0,14
8764,False,14,15,3,0,3
8765,False,32,33,23,0,23
8766,False,26,27,9,0,9
8767,False,23,24,9,0,9
8768,False,11,12,34,0,34
8769,False,13,14,2,0,2
8770,False,22,23,13,0,13
8771,False,4,5,3,0,3
8772,False,23,24,5,0,5
8773,False,8,9,4,0,4
8774,False,10,11,5,0,5
8775,False,54,55,45,1,44
8776,False,28,29,19,0,19
8777,False,63,64,26,0,26
8778,False,9,10,5,0,5
8779,False,28,29,11,1,10
8780,False,26,27,13,0,13
8781,False,52,53,26,1,25
8782,False,5,6,0,0,0
8783,False,28,29,95,0,95
8784,False,68,69,42,0,42
8785,False,17,18,35,0,35
8786,False,28,29,40,2,38
8787,False,20,21,76,1,75
8788,False,29,30,16,0,16
8789,False,15,16,24,2,22
8790,False,30,31,19,0,19
8791,False,35,36,55,0,55
8792,False,21,22,16,1,15
8793,False,27,28,11,0,11
8794,False,16,17,40,1,39
8795,False,22,23,6,1,5
8796,False,12,13,10,0,10
8797,False,12,13,4,0,4
8798,False,18,19,19,0,19
8799,False,10,11,2,0,2
8800,False,44,45,34,0,34
8801,False,20,21,21,0,21
8802,False,57,58,77,0,77
8803,False,12,13,23,0,23
8804,False,6,7,2,0,2
8805,False,47,48,53,0,53
8806,False,32,33,45,0,45
8807,False,26,27,19,2,17
8808,False,27,28,13,0,13
8809,False,19,20,14,2,12
8810,False,19,20,4,0,4
8811,False,13,14,25,3,22
8812,False,15,16,16,0,16
8813,False,15,16,2,0,2
8814,False,25,26,36,0,36
8815,False,16,17,16,0,16
8816,False,45,46,55,2,53
8817,False,13,14,5,0,5
8818,False,19,20,29,0,29
8819,False,18,19,19,1,18
8820,False,20,21,15,0,15
8821,False,39,40,33,1,32
8822,False,9,10,4,0,4
8823,False,61,62,49,1,48
8824,False,19,20,29,0,29
8825,False,8,9,3,0,3
8826,False,24,25,11,0,11
8827,False,20,21,4,0,4
8828,False,19,20,4,2,2
8829,False,15,16,37,0,37
8830,False,12,13,4,0,4
8831,False,13,14,28,0,28
8832,False,67,68,37,0,37
8833,False,6,7,1,0,1
8834,False,36,37,25,0,25
8835,False,11,12,11,0,11
8836,False,39,40,15,3,12
8837,False,23,24,14,0,14
8838,False,48,49,22,1,21
8839,False,14,15,12,0,12
8840,False,7,8,4,0,4
8841,False,11,12,5,0,5
8842,False,6,7,30,0,30
8843,False,21,22,10,0,10
8844,False,6,7,5,0,5
8845,False,7,8,2,0,2
8846,False,7,8,9,0,9
8847,False,18,19,29,0,29
8848,False,21,22,12,0,12
8849,False,42,43,16,0,16
8850,False,29,30,44,1,43
8851,False,54,55,30,0,30
8852,False,33,34,41,1,40
8853,False,18,19,37,0,37
8854,False,42,43,53,0,53
8855,False,22,23,29,0,29
8856,False,6,7,1,0,1
8857,False,30,31,60,0,60
8858,False,10,11,8,0,8
8859,False,42,43,85,0,85
8860,False,8,9,25,1,24
8861,False,51,52,51,1,50
8862,False,10,11,4,0,4
8863,False,22,23,14,0,14
8864,False,5,6,1,0,1
8865,False,30,31,33,0,33
8866,False,22,23,13,2,11
8867,False,24,25,12,0,12
8868,False,16,17,10,1,9
8869,False,23,24,10,0,10
8870,False,23,24,36,0,36
8871,False,14,15,46,0,46
8872,False,35,36,23,0,23
8873,False,65,66,72,0,72
8874,False,46,47,62,0,62
8875,False,40,41,24,0,24
8876,False,27,28,9,0,9
8877,False,25,26,16,0,16
8878,False,16,17,8,1,7
8879,False,6,7,5,0,5
8880,False,9,10,3,0,3
8881,False,40,41,20,2,18
8882,False,39,40,50,0,50
8883,False,20,21,58,1,57
8884,False,45,46,20,0,20
8885,False,19,20,27,0,27
8886,False,8,9,1,0,1
8887,False,29,30,55,2,53
8888,False,37,38,46,0,46
8889,False,5,6,10,1,9
